career,campus,code,eftsl,title,band_id,credit
Undergraduate,City Campus,EEET2271,0.125,Radar Systems,2,12
Undergraduate,City Campus,EEET2272,0.125,Radar Systems 2,2,12
Undergraduate,City Campus,PHYS2176,0.125,Radiation & Nuclear Physics,2,12
Undergraduate,City Campus,PHYS2072,0.125,Radiation Physics and Radiation Protection,2,12
Undergraduate,City Campus,COMM2250,0.125,Radio 1,1,12
Undergraduate,City Campus,COMM2252,0.125,Radio 2,1,12
Undergraduate,City Campus,COMM1044,0.125,Radio Journalism,1,12
Undergraduate,City Campus,COSC2675,0.125,Rapid Application Development,2,12
Undergraduate,City Campus,PROC2083,0.125,Reaction Engineering,2,12
Undergraduate,City Campus,COMM2072,0.125,Reading Media Texts,1,12
Undergraduate,City Campus,POLI1087,0.125,Reading Policy,1,12
Undergraduate,City Campus,COMM2634,0.125,Reading Sex and Race,1,12
Undergraduate,City Campus,COMM2635,0.125,Reading Space and Place,1,12
Undergraduate,City Campus,ECON1039,0.125,Readings In Economics,3A,12
Undergraduate,City Campus,EEET2221,0.125,Real Time Estimation and Control,2,12
Undergraduate,City Campus,EEET1263,0.125,Real Time Systems Design,2,12
Undergraduate,City Campus,EEET2166,0.125,Real Time Systems Engineering,2,12
Undergraduate,City Campus,MATH2150,0.125,Real and Complex Analysis,2,12
Undergraduate,City Campus,COSC1226,0.125,Real-Time Rendering and 3D Games Programming,2,12
Undergraduate,City Campus,COMM2524,0.125,Recording Sound and Image: Technologies and Techniques,1,12
Undergraduate,City Campus,LIBR1094,0.125,Records Management and Archives Administration,1,12
Undergraduate,City Campus,COMM2356,0.25,Reflective Practice and Exegesis,1,24
Undergraduate,City Campus,ARCH1284,0.125,Regional Planning Project,2,12
Undergraduate,City Campus,ECON1144,0.125,Regression Models in Econometrics,3A,12
Undergraduate,City Campus,BUSM2428,0.125,"Regulatory, Ethical and Legal Issues in Biotechnology",3A,12
Undergraduate,City Campus,OENG1109,0.125,Rehabilitation Engineering,2,12
Undergraduate,City Campus,HUSO2185,0.125,"Religion, Conflict and Globalisation",1,12
Undergraduate,City Campus,HUSO2090,0.125,"Religion, Society and Culture",1,12
Undergraduate,City Campus,GEOM1009,0.125,Remote Sensing,2,12
Undergraduate,City Campus,GEOM2084,0.125,Remote Sensing and Photogrammetry,2,12
Undergraduate,City Campus,EEET2334,0.125,Renewable Electrical Energy Systems,2,12
Undergraduate,City Campus,MIET2062,0.125,Renewable Energy Systems,2,12
Undergraduate,City Campus,MIET2495,0.125,Renewable and Solar Fuels,2,12
Undergraduate,City Campus,COMM2092,0.125,Reporting and Newswriting,1,12
Undergraduate,City Campus,COMM2656,0.25,Reporting with Sound and Image,1,24
Undergraduate,City Campus,COMM2474,0.125,Research Laboratory One,1,12
Undergraduate,City Campus,COMM2475,0.25,Research Laboratory Two,1,24
Undergraduate,City Campus,COMM2790,0.125,Research Laboratory Two,1,12
Undergraduate,City Campus,COSC2148,0.125,Research Methods,2,12
Undergraduate,City Campus,HUSO2181,0.125,Research Methods,1,12
Undergraduate,City Campus,COSC1282,0.041,Research Methods,2,4
Undergraduate,City Campus,ISYS2444,0.125,Research Methods,2,12
Undergraduate,City Campus,EEET2449,0.125,Research Methods for Engineers,2,12
Undergraduate,City Campus,BUSM4331,0.125,Research Methods for Project Management,3A,12
Undergraduate,City Campus,BUIL1305,0.125,Research Methods for the Built Environment,2,12
Undergraduate,City Campus,BESC1449,0.125,Research Methods in Psychology,1,12
Undergraduate,City Campus,BUIL1306,0.125,Research Practice 1,2,12
Undergraduate,City Campus,BUIL1307,0.125,Research Practice 2,2,12
Undergraduate,City Campus,COMM2476,0.125,Research Practice One,1,12
Undergraduate,City Campus,COMM2477,0.25,Research Practice Two,1,24
Undergraduate,City Campus,COMM2791,0.375,Research Practice Two,1,36
Undergraduate,City Campus,GEOM2124,0.125,Research Procedures,2,12
Undergraduate,City Campus,BUIL1215,0.125,Research Project,2,12
Undergraduate,City Campus,PROC2114,0.25,Research Project,2,24
Undergraduate,City Campus,PROC2122,0.125,Research Project,2,12
Undergraduate,City Campus,BESC1466,0.125,Research Project,1,12
Undergraduate,City Campus,PROC2092,0.125,Research Project,2,12
Undergraduate,City Campus,PROC2120,0.125,Research Project (Advanced level),2,12
Undergraduate,City Campus,CIVE1215,0.125,Research Project Part 1,2,12
Undergraduate,City Campus,CIVE1250,0.25,Research Project Part 1A,2,24
Undergraduate,City Campus,CIVE1216,0.125,Research Project Part 2,2,12
Undergraduate,City Campus,HUSO1222,0.125,Research Strategies (Honours),1,12
Undergraduate,City Campus,COMM2353,0.125,Research Strategies - Design/Creative Arts,1,12
Undergraduate,City Campus,COMM2342,0.125,Research in Contextual Studies,1,12
Undergraduate,City Campus,HUSO2252,0.125,Research in creative practice,1,12
Undergraduate,City Campus,HUSO2240,0.125,Researching Policy,1,12
Undergraduate,City Campus,HUSO2380,0.125,Researching de-colonisation: Indigenous Land Rights to Hip Hop,1,12
Undergraduate,City Campus,OMGT1116,0.125,Residential Valuation,3A,12
Undergraduate,City Campus,ENVI1098,0.125,Resource Management,2,12
Undergraduate,City Campus,ENVI1125,0.125,Resource Management 2,2,12
Undergraduate,City Campus,MATH2151,0.125,Resource Modelling,2,12
Undergraduate,City Campus,JUST2341,0.125,Responding to Family Violence: In Justice and Community Settings,1,12
Undergraduate,City Campus,OMGT1044,0.125,Retail and Service Logistics,3A,12
Undergraduate,City Campus,MKTG1087,0.125,Retailing,3A,12
Undergraduate,City Campus,HUSO2316,0.125,"Rethinking Global Security,War and Violence",1,12
Undergraduate,City Campus,ONPS2435,0.125,Rheology and Food Biophysics,2,12
Undergraduate,City Campus,COMM2402,0.125,Rhetorics & Politics of the Contemporary World,1,12
Undergraduate,City Campus,BUSM1468,0.125,Risk Analysis and Assessment,3A,12
Undergraduate,City Campus,BAFI1026,0.125,Risk Management,3A,12
Undergraduate,City Campus,BUSM1665,0.125,Risk Management 1,3A,12
Undergraduate,City Campus,HWSS2139,0.125,Risk Management and Young People,1,12
Undergraduate,City Campus,BUSM3267,0.125,Risk Management in Business,3A,12
Undergraduate,City Campus,ACCT2287,0.125,"Risk, Insurance and Social Security",3A,12
Undergraduate,City Campus,CIVE1206,0.125,Roads and Transport,2,12
Undergraduate,City Campus,CIVE1105,0.125,Rock Mechanics,2,12
Undergraduate,City Campus,PHYS2183,0.125,Rocket Science,2,12
Undergraduate,City Campus,OMGT1145,0.125,Rural Valuations,3A,12
Undergraduate,City Campus,ISYS3293,0.125,SQL Server Implementation and Management,2,12
Undergraduate,City Campus,MKTG1048,0.125,Sales Strategy and Communication Skills,3A,12
Undergraduate,City Campus,MATH2205,0.125,Sampling and Quality Control,2,12
Undergraduate,City Campus,EEET1080,0.125,Satellite Communication Systems Engineering,2,12
Undergraduate,City Campus,GEOM2068,0.125,Satellite Positioning,2,12
Undergraduate,City Campus,GEOM2160,0.125,Satellites and Space Debris,2,12
Undergraduate,City Campus,EEET2326,0.125,Scalable Internet Architecture,2,12
Undergraduate,City Campus,ONPS2495,0.125,Science Fiction - Science Fact,2,12
Undergraduate,City Campus,ONPS2663,0.25,Science Honours Project 1,2,24
Undergraduate,City Campus,ONPS2450,0.125,Science Honours Project 1 (12cp),2,12
Undergraduate,City Campus,ONPS2452,0.125,Science Honours Project 2,2,12
Undergraduate,City Campus,ONPS2454,0.125,Science Honours Project 3,2,12
Undergraduate,City Campus,ONPS2456,0.125,Science Honours Project 4,2,12
Undergraduate,City Campus,ONPS2412,0.125,Science Honours Research Methods,2,12
Undergraduate,City Campus,ONPS1664,0.125,Science Mentored Research Placement 1,2,12
Undergraduate,City Campus,ONPS1665,0.125,Science Mentored Research Placement 2,2,12
Undergraduate,City Campus,ONPS2186,0.125,Science Project,2,12
Undergraduate,City Campus,ONPS2543,0.125,Science Work Experience 1,2,12
Undergraduate,City Campus,ONPS2338,0.125,Scientific Communication,2,12
Undergraduate,City Campus,MATH1155,0.125,Scientific Computing,2,12
Undergraduate,City Campus,BIOL2366,0.125,Scientific Research Skills,2,12
Undergraduate,City Campus,ONPS2334,0.125,Scientific Skills and Communication,2,12
Undergraduate,City Campus,PHYS2097,0.125,Scientific Visualisation,2,12
Undergraduate,City Campus,VART3489,0.125,Score and Sound Design,1,12
Undergraduate,City Campus,COMM2521,0.125,Screen Production 1,1,12
Undergraduate,City Campus,COMM2529,0.125,Screen Production 2,1,12
Undergraduate,City Campus,COMM2417,0.125,Screen Production Project,1,12
Undergraduate,City Campus,COMM2636,0.125,Screening Politics and Economies,1,12
Undergraduate,City Campus,COMM2401,0.125,Screenplay Studio,1,12
Undergraduate,City Campus,COSC1093,0.125,Scripting Language Programming,2,12
Undergraduate,City Campus,VART1398,0.125,Sculpture Elective,1,12
Undergraduate,City Campus,INTE2474,0.125,Search Engine Optimization,2,12
Undergraduate,City Campus,COSC2108,0.125,Search Engines,2,12
Undergraduate,City Campus,INTE1071,0.125,Secure Electronic Commerce,2,12
Undergraduate,City Campus,OMGT2252,0.125,Securitised Property,3A,12
Undergraduate,City Campus,INTE2547,0.125,Security Testing,2,12
Undergraduate,City Campus,JUST2260,0.125,Security and Criminal Intelligence,1,12
Undergraduate,City Campus,COSC2536,0.125,Security in Computing and Information Technology,2,12
Undergraduate,City Campus,HUSO1174,0.125,Self and Society,1,12
Undergraduate,City Campus,HUSO2164,0.125,"Self, Identity and Agency",1,12
Undergraduate,City Campus,EEET2155,0.125,Semiconductor Device Fabrication,2,12
Undergraduate,City Campus,EEET2046,0.125,Semiconductor Device Physics,2,12
Undergraduate,City Campus,EEET1413,0.125,Sensors and Measurement Technologies,2,12
Undergraduate,City Campus,ONPS2189,0.125,Sensory Evaluation and Consumer Behaviour,2,12
Undergraduate,City Campus,MATH2190,0.125,Sequential Analysis,2,12
Undergraduate,City Campus,MKTG1053,0.125,Service Quality,3A,12
Undergraduate,City Campus,JUST2325,0.125,"Sex, Gender and Justice",1,12
Undergraduate,City Campus,COMM2253,0.125,"Sex, Politics & Social Change in Asia",1,12
Undergraduate,City Campus,HUSO1176,0.125,"Sex, gender, family",1,12
Undergraduate,City Campus,BUIL1322,0.125,Shape - A Multidisciplinary and Project Based Elective,2,12
Undergraduate,City Campus,COMM2736,0.125,Short Form Fiction Writing,1,12
Undergraduate,City Campus,GRAP2317,0.125,Short Story Writing,1,12
Undergraduate,City Campus,EEET2369,0.125,Signals and Systems 1,2,12
Undergraduate,City Campus,EEET2113,0.125,Signals and Systems 2,2,12
Undergraduate,City Campus,AERO2463,0.125,Simulation and Optimisation in Engineering,2,12
Undergraduate,City Campus,GEOM2131,0.125,Site Investigation Geology and Surveying,2,12
Undergraduate,City Campus,VART3498,0.125,Siting Practice,1,12
Undergraduate,City Campus,VART3437,0.125,Skills and Methods,1,12
Undergraduate,City Campus,VART3438,0.125,Skills and Practice,1,12
Undergraduate,City Campus,EEET2161,0.125,Smart Embedded Systems,2,12
Undergraduate,City Campus,COMM2407,0.125,Social Applications of Communication: A Political Economy of the Workplace,1,12
Undergraduate,City Campus,HUSO2162,0.125,Social History of Ideas,1,12
Undergraduate,City Campus,MKTG1305,0.125,Social Marketing,3A,12
Undergraduate,City Campus,HUSO2365,0.125,Social Movements in Global and Historical Context,1,12
Undergraduate,City Campus,VART3608,0.125,Social Object Studio,1,12
Undergraduate,City Campus,ENVI1103,0.125,Social Planning,2,12
Undergraduate,City Campus,BESC1186,0.125,Social Psychology,1,12
Undergraduate,City Campus,HWSS1137,0.375,Social Work Field Education 1,1,36
Undergraduate,City Campus,HWSS1143,0.375,Social Work Field Education 2,1,36
Undergraduate,City Campus,HWSS2220,0.25,Social Work Field Education A,1,24
Undergraduate,City Campus,HWSS2221,0.25,Social Work Field Education B,1,24
Undergraduate,City Campus,HWSS2204,0.125,Social Work Honours Project 1,1,12
Undergraduate,City Campus,HWSS2205,0.125,Social Work Honours Project 2,1,12
Undergraduate,City Campus,HWSS2222,0.125,Social Work Honours Thesis 1,1,12
Undergraduate,City Campus,HWSS2223,0.125,Social Work Honours Thesis 2,1,12
Undergraduate,City Campus,HWSS2091,0.125,Social Work Practice,1,12
Undergraduate,City Campus,HUSO2391,0.125,Society and Psychology Capstone,1,12
Undergraduate,City Campus,HUSO2392,0.125,Society and Psychology Capstone B,1,12
Undergraduate,City Campus,SOCU2095,0.125,Sociology of Law,1,12
Undergraduate,City Campus,INTE2478,0.125,Software Development Principles and Practice,2,12
Undergraduate,City Campus,COSC2464,0.5,Software Development Undergraduate Project,2,48
Undergraduate,City Campus,COSC1120,0.125,Software Engineering 1A,2,12
Undergraduate,City Campus,ISYS1110,0.125,Software Engineering 2,2,12
Undergraduate,City Campus,EEET2250,0.125,Software Engineering Design,2,12
Undergraduate,City Campus,COSC2398,0.125,Software Engineering Fundamentals,2,12
Undergraduate,City Campus,ISYS1118,0.125,Software Engineering Fundamentals,2,12
Undergraduate,City Campus,ISYS3413,0.125,Software Engineering Fundamentals for IT,2,12
Undergraduate,City Campus,INTE2374,0.125,Software Engineering Principles and Practice 1,2,12
Undergraduate,City Campus,INTE2375,0.125,Software Engineering Principles and Practice 2,2,12
Undergraduate,City Campus,COSC2410,0.25,Software Engineering Project,2,24
Undergraduate,City Campus,COSC2411,0.25,Software Engineering Project B,2,24
Undergraduate,City Campus,ISYS1108,0.125,Software Engineering Project Management,2,12
Undergraduate,City Campus,COSC2299,0.125,Software Engineering: Process and Tools,2,12
Undergraduate,City Campus,COSC2274,0.125,Software Requirements Engineering,2,12
Undergraduate,City Campus,ISYS2368,0.125,Software Reuse,2,12
Undergraduate,City Campus,ISYS1087,0.125,Software Testing,2,12
Undergraduate,City Campus,EASC1081,0.125,Soil Mechanics,2,12
Undergraduate,City Campus,AERO2247,0.125,Solid Mechanics and Materials 1,2,12
Undergraduate,City Campus,PHYS2068,0.125,Solid State Physics,2,12
Undergraduate,City Campus,OENG1035,0.125,Solid Waste Management and LCA,2,12
Undergraduate,City Campus,COMM1242,0.125,Sound Culture,1,12
Undergraduate,City Campus,HUSO2326,0.125,Sound Cultures,1,12
Undergraduate,City Campus,COMM2305,0.125,Sound Design,1,12
Undergraduate,City Campus,COMM1243,0.125,Sound Design 1a,1,12
Undergraduate,City Campus,COMM1244,0.125,Sound Design 1b,1,12
Undergraduate,City Campus,GRAP2722,0.125,Sound Design for Animation,1,12
Undergraduate,City Campus,COMM2598,0.125,Sound Design for Digital Media,1,12
Undergraduate,City Campus,VART3487,0.125,Sound and Vision,1,12
Undergraduate,City Campus,COMM2306,0.125,Sound for Image,1,12
Undergraduate,City Campus,ARCH1317,0.125,Soundscape Studies,2,12
Undergraduate,City Campus,PHYS2182,0.125,Space Exploration,2,12
Undergraduate,City Campus,LANG1168,0.125,Spanish 1,1,12
Undergraduate,City Campus,LANG1178,0.125,Spanish 2,1,12
Undergraduate,City Campus,LANG1184,0.125,Spanish 3,1,12
Undergraduate,City Campus,LANG1200,0.125,Spanish 4,1,12
Undergraduate,City Campus,LANG1207,0.125,Spanish 5,1,12
Undergraduate,City Campus,LANG1209,0.125,Spanish 6,1,12
Undergraduate,City Campus,LANG1278,0.125,Spanish Language and Society,1,12
Undergraduate,City Campus,LANG1279,0.125,Spanish Language in Context,1,12
Undergraduate,City Campus,GEOM2095,0.125,Spatial Information Science 4,2,12
Undergraduate,City Campus,GEOM1057,0.125,Spatial Information Science Analytics,2,12
Undergraduate,City Campus,GEOM1033,0.125,Spatial Information Science Fundamentals,2,12
Undergraduate,City Campus,GEOM1044,0.125,Spatial Information Science Principles,2,12
Undergraduate,City Campus,VART3508,0.125,Spatial Practice,1,12
Undergraduate,City Campus,PERF2052,0.125,Spatial Sound Composition and Diffusion,1,12
Undergraduate,City Campus,VART3503,0.125,Spatial and Sonic Environments,1,12
Undergraduate,City Campus,ARCH1434,0.125,Specialised Communication,2,12
Undergraduate,City Campus,COMM2144,0.125,Specialist PR Practice and Writing,1,12
Undergraduate,City Campus,COMM2361,0.125,Specialist Public Relations,1,12
Undergraduate,City Campus,MKTG1089,0.125,Sport Marketing,3A,12
Undergraduate,City Campus,MATH2379,0.125,Sports Analytics,2,12
Undergraduate,City Campus,MATH2206,0.125,Sports Statistics,2,12
Undergraduate,City Campus,BUSM1127,0.125,Staffing the Organisation,3A,12
Undergraduate,City Campus,COMM2217,0.125,Stakeholder Relations and Emergent Media,1,12
Undergraduate,City Campus,CIVE1187,0.125,Statics,2,12
Undergraduate,City Campus,MATH1280,0.125,Statistical Analysis 1,2,12
Undergraduate,City Campus,MATH1282,0.125,Statistical Analysis 2,2,12
Undergraduate,City Campus,MATH1276,0.125,Statistical Computing,2,12
Undergraduate,City Campus,MATH2155,0.125,Statistical Inference,2,12
Undergraduate,City Campus,MATH1278,0.125,Statistics,2,12
Undergraduate,City Campus,MATH2170,0.125,Statistics and Epidemiology,2,12
Undergraduate,City Campus,GEOM2162,0.125,Statistics and Measurement Analysis,2,12
Undergraduate,City Campus,MATH2189,0.125,Statistics of Quality Control and Performance Analysis,2,12
Undergraduate,City Campus,ARCH1059,0.125,Statutory Planning and Environmental Regulation,2,12
Undergraduate,City Campus,OMGT1129,0.125,Statutory Valuation,3A,12
Undergraduate,City Campus,CIVE1209,0.125,Steel Design,2,12
Undergraduate,City Campus,CIVE1179,0.125,Steel Structures 1,2,12
Undergraduate,City Campus,CIVE1210,0.125,Steel Structures 2,2,12
Undergraduate,City Campus,MATH2381,0.125,Stochastic Processes and Applications,2,12
Undergraduate,City Campus,CIVE1153,0.125,Stormwater Management,2,12
Undergraduate,City Campus,COMM2810,0.125,Story and Place in Media,1,12
Undergraduate,City Campus,BUSM1488,0.125,Strategic Analysis and Decision Making,3A,12
Undergraduate,City Campus,BUSM4457,0.125,Strategic Facility Management,3A,12
Undergraduate,City Campus,ECON1340,0.125,Strategic Games for Business,3A,12
Undergraduate,City Campus,BUSM3125,0.125,Strategic Management,3A,12
Undergraduate,City Campus,MKTG1071,0.125,Strategic Marketing,3A,12
Undergraduate,City Campus,MKTG1300,0.125,Strategic Marketing,3A,12
Undergraduate,City Campus,OMGT2209,0.125,Strategic Operations and Supply Chain Management,3A,12
Undergraduate,City Campus,ENVI1138,0.125,Strategic Plan Preparation,2,12
Undergraduate,City Campus,ARCH1204,0.125,Strategic Urban Planning,2,12
Undergraduate,City Campus,GRAP2320,0.125,Strategy Planning,1,12
Undergraduate,City Campus,CIVE1188,0.125,Structural Analysis,2,12
Undergraduate,City Campus,CIVE1205,0.125,Structural Analysis,2,12
Undergraduate,City Campus,OENG1189,0.125,Structural Optimization and 3D Printing,2,12
Undergraduate,City Campus,BUIL1241,0.125,Structures and Materials 1,2,12
Undergraduate,City Campus,BUIL1258,0.125,Structures and Materials 2,2,12
Undergraduate,City Campus,ARCH1095,0.125,"Structures, Systems, Services",2,12
Undergraduate,City Campus,GRAP2639,0.25,Studio 1 Communication Design,1,24
Undergraduate,City Campus,GRAP2641,0.25,Studio 2 Communication Design,1,24
Undergraduate,City Campus,GRAP2643,0.25,Studio 3 Communication Design,1,24
Undergraduate,City Campus,GRAP2249,0.25,Studio 4 Communication Design,1,24
Undergraduate,City Campus,GRAP2251,0.25,Studio 5 Communication Design,1,24
Undergraduate,City Campus,VART2977,0.125,Studio Imaging Practice 101,1,12
Undergraduate,City Campus,VART2978,0.125,Studio Imaging Practice 102,1,12
Undergraduate,City Campus,VART3463,0.125,Studio Individual Development,1,12
Undergraduate,City Campus,VART3604,0.125,Studio Methods,1,12
Undergraduate,City Campus,VART1948,0.125,Studio Photography Online 1,1,12
Undergraduate,City Campus,VART3603,0.125,Studio Practice,1,12
Undergraduate,City Campus,COMM1272,0.125,Studio Production,1,12
Undergraduate,City Campus,VART3441,0.125,Studio Projects,1,12
Undergraduate,City Campus,COMM1271,0.125,Studio Recording,1,12
Undergraduate,City Campus,VART3605,0.125,Studio Technologies,1,12
Undergraduate,City Campus,VART3461,0.125,Studio and Process,1,12
Undergraduate,City Campus,VART3467,0.125,Studio as Art Practice,1,12
Undergraduate,City Campus,VART3465,0.125,Studio as Research,1,12
Undergraduate,City Campus,ACCT2286,0.125,Superannuation and Retirement,3A,12
Undergraduate,City Campus,BAFI1032,0.125,Superannuation and Retirement Planning 1,3A,12
Undergraduate,City Campus,OMGT2146,0.125,Supply Chain Analysis and Design,3A,12
Undergraduate,City Campus,OMGT1053,0.125,Supply Chain Management Strategy,3A,12
Undergraduate,City Campus,OMGT2210,0.125,Supply Chain Modelling & Design,3A,12
Undergraduate,City Campus,OMGT2211,0.125,Supply Chain Sustainability,3A,12
Undergraduate,City Campus,VART3469,0.125,Surface Investigation,1,12
Undergraduate,City Campus,GEOM2121,0.125,Survey Network Design and Analysis,2,12
Undergraduate,City Campus,PHYS1080,0.125,Surveying Programming,2,12
Undergraduate,City Campus,GEOM2045,0.062,Surveying for Civil Engineers,2,6
Undergraduate,City Campus,ENVI1205,0.125,Sustainability Project 3,2,12
Undergraduate,City Campus,ENVI1213,0.25,Sustainability Strategies,2,24
Undergraduate,City Campus,BUIL1231,0.125,Sustainability in the built environment: A focus on building and design,2,12
Undergraduate,City Campus,ENVI1200,0.125,"Sustainability, Governance and Social Change",2,12
Undergraduate,City Campus,AERO2456,0.125,Sustainable Aviation and the Environment,2,12
Undergraduate,City Campus,INTE2476,0.125,Sustainable Energy Efficient Data Storage,2,12
Undergraduate,City Campus,MIET2386,0.125,Sustainable Engineering Logistics Systems,2,12
Undergraduate,City Campus,MIET2381,0.125,Sustainable Engineering Materials,2,12
Undergraduate,City Campus,ENVI1153,0.125,Sustainable Futures,2,12
Undergraduate,City Campus,ONPS2055,0.125,Sustainable Production and Consumption,2,12
Undergraduate,City Campus,MIET2383,0.125,Sustainable Systems Design,2,12
Undergraduate,City Campus,MIET2496,0.125,Sustainable Thermal and Electrical Energy Systems,2,12
Undergraduate,City Campus,AUTO1928,0.125,Sustainable Transport Systems,2,12
Undergraduate,City Campus,CIVE1197,0.125,Sustainable Transport and the Future of Cities,2,12
Undergraduate,City Campus,ARCH1280,0.125,Sustainable water management,2,12
Undergraduate,City Campus,EEET2386,0.125,Switched Mode Power Supplies,2,12
Undergraduate,City Campus,MATH2127,0.125,System Dynamic Modelling,2,12
Undergraduate,City Campus,OENG1045,0.125,Systematic and Inventive Problem Solving,2,12
Undergraduate,City Campus,ISYS1089,0.125,Systems Architecture,2,12
Undergraduate,City Campus,COSC2759,0.125,Systems Deployment and Operations,2,12
Undergraduate,City Campus,AERO2355,0.125,Systems Engineering,2,12
Undergraduate,City Campus,MIET2385,0.125,Systems Engineering Principles,2,12
Undergraduate,City Campus,MATH2309,0.125,Systems Simulation,2,12
Undergraduate,City Campus,ARCH1478,0.125,Systems and Service Visualisation for Industrial Design,2,12
Undergraduate,City Campus,HUSO2145,0.125,Talking Art: Inside the Artists Practice,1,12
Undergraduate,City Campus,LAW2453,0.125,Taxation 1,3,12
Undergraduate,City Campus,LAW2466,0.125,Taxation 2,3,12
Undergraduate,City Campus,SOCU2067,0.125,Teaching English in World Contexts,1,12
Undergraduate,City Campus,ARCH1094,0.125,Technical Drawing and Materials,2,12
Undergraduate,City Campus,VART3455,0.125,Techniques and Process,1,12
Undergraduate,City Campus,BUSM3308,0.125,Techniques for Project Planning and Management,3A,12
Undergraduate,City Campus,GRAP2384,0.125,Technology 3 (Furniture Design),1,12
Undergraduate,City Campus,GRAP2386,0.125,Technology 4 (Furniture Design),1,12
Undergraduate,City Campus,COMM1259,0.125,"Technology, Composition and Perception 1a",1,12
Undergraduate,City Campus,COMM1260,0.125,"Technology, Composition and Perception 1b",1,12
Undergraduate,City Campus,EEET2062,0.125,Telecommunication Engineering 1,2,12
Undergraduate,City Campus,COMM1073,0.125,Television Cultures,1,12
Undergraduate,City Campus,COMM1045,0.125,Television Journalism,1,12
Undergraduate,City Campus,COMM2520,0.125,Television Studio Production,1,12
Undergraduate,City Campus,COMM2389,0.125,Telling Stories,1,12
Undergraduate,City Campus,VART2022,0.125,Temporal Drawing,1,12
Undergraduate,City Campus,ARCH1391,0.125,Temporary Interiors,2,12
Undergraduate,City Campus,GEOM2091,0.125,Terrestrial Surveying,2,12
Undergraduate,City Campus,POLI1062,0.125,Terrorism and Society,1,12
Undergraduate,City Campus,COMM2419,0.125,"Terrorism, Media and Morality",1,12
Undergraduate,City Campus,GRAP2890,0.25,Textile Design Honours Research,1,24
Undergraduate,City Campus,GRAP2892,0.25,Textile Design Honours Research Project,1,24
Undergraduate,City Campus,GRAP2733,0.125,Textile Practice Research Strategies,1,12
Undergraduate,City Campus,COMM2637,0.125,Textual Crossings: Literary Adaptation,1,12
Undergraduate,City Campus,COMM2523,0.125,The Actors' Perspective,1,12
Undergraduate,City Campus,HUSO2377,0.125,The Artist and the Contemporary Media Sphere,1,12
Undergraduate,City Campus,ENVI1011,0.125,The Atmosphere,2,12
Undergraduate,City Campus,PUBH1399,0.125,The Australian Health Care System,2,12
Undergraduate,City Campus,ECON1349,0.125,The Blockchain Economy,3A,12
Undergraduate,City Campus,VART3485,0.125,The Body and Space in Sculpture,1,12
Undergraduate,City Campus,HUSO2249,0.125,The Body in Art and Thought,1,12
Undergraduate,City Campus,ISYS3294,0.125,The Business Professional,2,12
Undergraduate,City Campus,COMM2399,0.125,The Business of Creative Writing,1,12
Undergraduate,City Campus,ENVI1146,0.125,The Changing Environment,2,12
Undergraduate,City Campus,GRAP1045,0.125,The Contemporary Industrial Design Enterprise: Modes and Practice in Design Business,1,12
Undergraduate,City Campus,COMM2499,0.125,The Craft of Storytelling,1,12
Undergraduate,City Campus,BUSM1311,0.125,The Entrepreneurial Process,3A,12
Undergraduate,City Campus,HWSS2228,0.125,The Ethics of Being Professional,1,12
Undergraduate,City Campus,PERF2058,0.125,The Global Musician: 'world music' performance,1,12
Undergraduate,City Campus,ISYS2081,0.125,The Global Network,2,12
Undergraduate,City Campus,ENVI1008,0.125,The Hydrosphere,2,12
Undergraduate,City Campus,ISYS2440,0.125,The Intelligent Organisation,2,12
Undergraduate,City Campus,ARCH1153,0.125,The Lurujarri Dreaming Trail,2,12
Undergraduate,City Campus,COMM2314,0.125,The Modern Soundtrack,1,12
Undergraduate,City Campus,VART3481,0.125,The Photographic Fine Print,1,12
Undergraduate,City Campus,OART1037,0.125,The Play Society,1,12
Undergraduate,City Campus,OART1046,0.125,The Playable Image 1,1,12
Undergraduate,City Campus,OART1047,0.125,The Playable Image 2,1,12
Undergraduate,City Campus,HWSS2202,0.125,The Practice of Mediation,1,12
Undergraduate,City Campus,VART3500,0.125,The Print Original Paradox,1,12
Undergraduate,City Campus,ENVI1225,0.125,The Professional Scientist,2,12
Undergraduate,City Campus,ONPS2335,0.125,The Professional Scientist,2,12
Undergraduate,City Campus,ONPS2650,0.125,The Professional Scientist (Advanced),2,12
Undergraduate,City Campus,BESC1074,0.125,The Psychology of Training the Individual,1,12
Undergraduate,City Campus,ONPS2458,0.125,The Science of Forensic Investigation,2,12
Undergraduate,City Campus,BESC1503,0.125,The Science of Human Nature,1,12
Undergraduate,City Campus,HUSO2244,0.125,The Social Role of the Artist,1,12
Undergraduate,City Campus,HUSO2201,0.125,The Sociology of Drug Use,1,12
Undergraduate,City Campus,ENVI1012,0.125,The Soil Environment,2,12
Undergraduate,City Campus,PERF2062,0.125,The Spectacle of Music Video: From MTV to YouTube,1,12
Undergraduate,City Campus,HUSO2341,0.125,The Urban Age,1,12
Undergraduate,City Campus,VART3502,0.125,The object in Sculpture and Sound,1,12
Undergraduate,City Campus,HUSO2247,0.125,Theme and Variation: Art Yesterday and Today,1,12
Undergraduate,City Campus,COMM2112,0.125,Theories of Communication and Persuasion,1,12
Undergraduate,City Campus,ARCH1105,0.125,Theory and Research for Design,2,12
Undergraduate,City Campus,HUSO2267,0.125,Theory into Action,1,12
