code,title,meta
MUSC1321,Music Language 1,"Type:UnitsCredit points:6;Coordinator(s):Dr Nicholas BannanLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Location:UWA (Perth);"
MUSC1322,Music Language 2,"Type:UnitsCredit points:6;Coordinator(s):Dr Nicholas BannanLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Design and Creative ArtsAvailability:Semester 2;Location:UWA (Perth);"
MUSC1340,Musical Revolutions,"Type:UnitsCredit points:6;Coordinator(s):Dr Sarah CollinsLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Location:UWA (Perth);"
MUSC1341,Principal Studies 1,"Type:UnitsCredit points:6;Coordinator(s):Graeme Gilling and James LedgerLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC1342,Principal Studies 2,"Type:UnitsCredit points:6;Coordinator(s):Graeme Gilling and James LedgerLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC1350,Popular Music in Global Perspective,"Type:UnitsCredit points:6;Coordinator(s):Mr Ashley SmithLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Design and Creative ArtsAvailability:Semester 2;Location:UWA (Perth);"
MUSC1351,Women in Music,"Type:UnitsCredit points:6;Coordinator(s):Dr Cecilia SunLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Society and CultureAvailability:Semester 2;Location:UWA (Perth);"
MUSC1591,Music Large Ensemble 1,"Type:UnitsCredit points:0;Coordinator(s):Mr Andrew FooteLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC1592,Music Large Ensemble 2,"Type:UnitsCredit points:0;Coordinator(s):Mr Andrew FooteLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC1741,Practical Studies A,"Type:UnitsCredit points:6;Coordinator(s):Graeme Gilling and James LedgerLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Location:UWA (Perth);"
MUSC1742,Practical Studies B,"Type:UnitsCredit points:6;Coordinator(s):Graeme Gilling and James LedgerLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC1981,Music Ensemble 1,"Type:UnitsCredit points:6;Coordinator(s):Professor Alan Lourens and Dr Paul de CinqueLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Semester 2;Summer School;Location:UWA (Perth);"
MUSC1982,Music Ensemble 2,"Type:UnitsCredit points:6;Coordinator(s):Associate Professor Suzanne Wijsman and Professor Alan LourensLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC2273,Electronic Music: Generative Processes,"Type:UnitsCredit points:6;Coordinator(s):Dr. Christopher TonkinLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Location:UWA (Perth);"
MUSC2274,Electronic Music: Experimental Investigations,"Type:UnitsCredit points:6;Coordinator(s):Dr. Christopher TonkinLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Location:UWA (Perth);"
MUSC2275,Electronic Music: Interactive Systems,"Type:UnitsCredit points:6;Coordinator(s):Dr Christopher TonkinLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 2;Location:UWA (Perth);"
MUSC2276,"Sound, Image and Space","Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Christopher TonkinLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 2;Location:UWA (Perth);"
MUSC2341,Music and Practices of Listening,"Type:UnitsCredit points:6;Coordinator(s):Dr Sarah CollinsLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Location:UWA (Perth);"
MUSC2342,Music in Action,"Type:UnitsCredit points:6;Coordinator(s):Dr Cecilia SunLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 2;Location:UWA (Perth);"
MUSC2350,Music in World Cultures,"Type:UnitsCredit points:6;Coordinator(s):Dr Louise DevenishLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 2;Location:UWA (Perth);"
MUSC2520,Music Language 3,"Type:UnitsCredit points:6;Coordinator(s):Dr Nicholas BannanLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Location:UWA (Perth);"
MUSC2525,Music Language 4,"Type:UnitsCredit points:6;Coordinator(s):Dr Nicholas BannanLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 2;Location:UWA (Perth);"
MUSC2541,Principal Studies 3,"Type:UnitsCredit points:6;Coordinator(s):Graeme Gilling and James LedgerLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC2542,Principal Studies 4,"Type:UnitsCredit points:6;Coordinator(s):Graeme Gilling and James LedgerLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC2591,Music Large Ensemble 3,"Type:UnitsCredit points:0;Coordinator(s):Mr Andrew FooteLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC2592,Music Large Ensemble 4,"Type:UnitsCredit points:0;Coordinator(s):Mr Andrew FooteLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC2741,Practical Studies C,"Type:UnitsCredit points:6;Coordinator(s):Graeme Gilling and James LedgerLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC2981,Music Ensemble 3,"Type:UnitsCredit points:6;Coordinator(s):Dr Louise Devenish and Professor Alan LourensLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC2982,Music Ensemble 4,"Type:UnitsCredit points:6;Coordinator(s):Professor Alan LourensLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC3331,Western Art Music 3 (Modernist and Postmodernist),"Type:UnitsCredit points:6;Coordinator(s):Dr David SymonsLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Location:UWA (Perth);"
MUSC3332,Drama through Music: Studies in Opera,"Type:UnitsCredit points:6;Coordinator(s):Dr David SymonsLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Not available in 2020;Location:UWA (Perth);"
MUSC3334,Soundscapes of Australia,"Type:UnitsCredit points:6;Coordinator(s):Dr David SymonsLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Not available in 2020;Location:UWA (Perth);"
MUSC3335,Music in the Sixties,"Type:UnitsCredit points:6;Coordinator(s):Dr Cecilia SunLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Semester 2;Location:UWA (Perth);"
MUSC3336,"Music in Film, TV and Video Games","Type:UnitsCredit points:6;Coordinator(s):Dr Sarah CollinsLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Semester 2;Location:UWA (Perth);"
MUSC3341,"Music, Society, and Ideas","Type:UnitsCredit points:6;Coordinator(s):Dr Cecilia SunLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Not available in 2020;Location:UWA (Perth);"
MUSC3353,Music in the Community,"Type:UnitsCredit points:6;Coordinator(s):Professor Alan LourensLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Location:UWA (Perth);"
MUSC3522,Music Analysis in Theory and Practice,"Type:UnitsCredit points:6;Coordinator(s):Dr David SymonsLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicElectives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Availability:Not available in 2020;Location:UWA (Perth);"
MUSC3541,Principal Studies 5,"Type:UnitsCredit points:6;Coordinator(s):James Ledger (composition), Dr Sarah Collins (musicology), Graeme Gilling (performance),Level of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC3542,Principal Studies 6,"Type:UnitsCredit points:6;Coordinator(s):Graeme Gilling and James LedgerLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicElectives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Availability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC3543,Advanced Ensemble,"Type:UnitsCredit points:6;Coordinator(s):Mr Graeme GillingLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC3544,Topics in Performance Practice,"Type:UnitsCredit points:6;Coordinator(s):Dr Cecilia SunLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 2;Location:UWA (Perth);"
MUSC3560,Music Education in Research and Practice,"Type:UnitsCredit points:6;Coordinator(s):Mr Dale PointonLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Location:UWA (Perth);"
MUSC3571,Sound Art: Advanced Studio,"Type:UnitsCredit points:6;Coordinator(s):Dr. Christopher TonkinLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC3572,Sound Art: Major Project,"Type:UnitsCredit points:12;Coordinator(s):Dr. Christopher TonkinLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Design and Creative ArtsAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC3591,Music Large Ensemble 5,"Type:UnitsCredit points:0;Coordinator(s):Mr Andrew FooteLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC3592,Music Large Ensemble 6,"Type:UnitsCredit points:0;Coordinator(s):Mr Andrew FooteLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC3741,Practical Studies D,"Type:UnitsCredit points:6;Coordinator(s):Graeme Gilling and James LedgerLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC4101,Contemporary Debates in Music,"Type:UnitsCredit points:6;Coordinator(s):Dr Louise DevenishLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Location:UWA (Perth);"
MUSC4103,Introduction to Music Research,"Type:UnitsCredit points:6;Coordinator(s):Dr Cecilia SunLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Non-standard teaching period;Semester 1;Semester 2;Summer School;Location:Online;UWA (Perth);"
MUSC4104,Music Research Project,"Type:UnitsCredit points:6;Coordinator(s):Dr Cecilia SunLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC4105,"Music, Aesthetics and Criticism","Type:UnitsCredit points:6;Coordinator(s):Mr Ashley SmithLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicElectives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level4Availability:Semester 2;Location:UWA (Perth);"
MUSC4140,Music Honours Research 1,"Type:UnitsCredit points:12;Coordinator(s):Dr Cecilia SunLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC4141,Music Honours Research 2,"Type:UnitsCredit points:12;Coordinator(s):Dr Cecilia SunLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
MUSC4631,Secondary Music Curriculum 1,"Type:UnitsCredit points:6;Coordinator(s):Dr Nicholas BannanLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Location:UWA (Perth);"
MUSC4632,Secondary Music Curriculum 2,"Type:UnitsCredit points:6;Coordinator(s):Dr Nicholas BannanLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 2;Location:UWA (Perth);"
MUSC4711,Studio Teaching and Musical Leadership 1,"Type:UnitsCredit points:6;Coordinator(s):Dr Nicholas BannanLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 1;Location:UWA (Perth);"
MUSC4712,Studio Teaching and Musical Leadership 2,"Type:UnitsCredit points:6;Coordinator(s):Dr Nicholas BannanLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:MusicAvailability:Semester 2;Location:UWA (Perth);"
NEUR1001,Neuroscience in Society,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Jenny Rodger and Dr Dominique BlacheLevel of study:Undergraduate;Faculty:ScienceSchool:Biological SciencesBroadening:A;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
NEUR3301,Advanced Neuroscience 1,Type:UnitsCredit points:6;Coordinator(s):Dr Wilhelmina MuldersLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
NEUR3302,Advanced Neuroscience 2,Type:UnitsCredit points:6;Coordinator(s):Dr Helmy MuldersLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 2;Location:UWA (Perth);
NEUR3310,Neuroscience,Type:UnitsCredit points:6;Coordinator(s):Professor Mathew Martin-IversonLevel of study:Undergraduate;Faculty:Health and Medical SciencesSchool:Biomedical SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level3Area of knowledge:Life and Health SciencesAvailability:Semester 1;Location:UWA (Perth);
NEUR4010,Modern Research Tools in Neuroscience,Type:UnitsCredit points:6;Coordinator(s):Dr Helmy Mulders and Dr Stuart HodgettsLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesAvailability:Semester 2;Location:UWA (Perth);
NEUR5011,Neurological Disorders,Type:UnitsCredit points:6;Coordinator(s):Dr Helmy Mulders and Dr Natalie MorelliniLevel of study:Postgraduate;Faculty:ScienceSchool:Human SciencesLearning units:Service Learning unit;Availability:Semester 2;Location:UWA (Perth);
NEUR5514,Neuroscience Honours Dissertation Part 1,Type:UnitsCredit points:6;Coordinator(s):Dr Helmy Mulders and Dr Jennifer RodgerLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesAvailability:Semester 1;Semester 2;Location:UWA (Perth);
NEUR5515,Neuroscience Honours Dissertation Part 2,Type:UnitsCredit points:6;Coordinator(s):Dr Helmy Mulders and Dr Jennifer RodgerLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesAvailability:Semester 1;Semester 2;Location:UWA (Perth);
NEUR5516,Neuroscience Honours Dissertation Part 3,Type:UnitsCredit points:6;Coordinator(s):Dr Helmy Mulders and Dr Jennifer RodgerLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesAvailability:Semester 1;Semester 2;Location:UWA (Perth);
NEUR5517,Neuroscience Honours Dissertation Part 4,Type:UnitsCredit points:6;Coordinator(s):Dr Helmy Mulders and Dr Jennifer RodgerLevel of study:Undergraduate;Faculty:ScienceSchool:Human SciencesAvailability:Semester 1;Semester 2;Location:UWA (Perth);
OCEN4001,Oceans Governance,Type:UnitsCredit points:6;Coordinator(s):Professor Erika TecheraLevel of study:Undergraduate;Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);
OCEN4002,Ocean Hazards,Type:UnitsCredit points:6;Coordinator(s):Professor Charitha PattiaratchiLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);
OCEN4003,Strategic Leadership for the Blue Economy,Type:UnitsCredit points:6;Coordinator(s):Professor Tim MazzarolLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Not available in 2020;Location:UWA (Perth);
OCEN4004,Sustainable Marine Management and Planning,Type:UnitsCredit points:6;Coordinator(s):Dr Tim LangloisLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Not available in 2020;Location:UWA (Perth);
OCEN4005,The Indian Ocean Environment,Type:UnitsCredit points:6;Coordinator(s):Professor Ryan LoweLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Not available in 2020;Location:UWA (Perth);
OCEN4006,Working with Multiple Disciplines,Type:UnitsCredit points:6;Coordinator(s):Professor Carolyn OldhamLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Not available in 2020;Location:UWA (Perth);
OCEN4007,Renewable Ocean Energy,Type:UnitsCredit points:6;Coordinator(s):Professor Christophe GaudinLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Semester 2;Location:UWA (Perth);
OCEN5001,Ocean Data Analysis,Type:UnitsCredit points:6;Coordinator(s):Professor Charitha PattiaratchiLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Not available in 2020;Location:UWA (Perth);
OCEN5002,Ocean Engineering and Technology,Type:UnitsCredit points:6;Coordinator(s):Professor Christophe Gaudin and Professor Greg IveyLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Not available in 2020;Location:UWA (Perth);
OCEN5003,Decommissioning Offshore Infrastructure,Type:UnitsCredit points:6;Level of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Not available in 2020;Location:UWA (Perth);
OCEN5511,Ocean Leadership Research Project Part 1,Type:UnitsCredit points:6;Coordinator(s):Professor Shaun CollinLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Not available in 2020;Location:UWA (Perth);
OCEN5512,Ocean Leadership Research Project Part 2,Type:UnitsCredit points:6;Coordinator(s):Professor Shaun CollinLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Oceans Institute and Graduate SchoolAvailability:Not available in 2020;Location:UWA (Perth);
OGEG5803,Reservoir Engineering,Type:UnitsCredit points:6;Coordinator(s):Professor Jishan LiuLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Availability:Semester 1;Location:UWA (Perth);
OGEG5809,Field Development Project,Type:UnitsCredit points:6;Coordinator(s):Professor Jishan LiuLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Availability:Semester 2;Location:UWA (Perth);
OGEG5810,Decision Making and Uncertainty for Oil and Gas Projects,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Zachary AmanLevel of study:Postgraduate;Faculty:Engineering and Mathematical SciencesSchool:Availability:Semester 1;Location:UWA (Perth);
PACM1100,Professional and Academic Communications,"Type:UnitsCredit points:6;Coordinator(s):Dr. Shalmalee PalekarLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Arts, Business, Law and Education OfficeBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Society and CultureAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
PACM1101,Communication in Practice,"Type:UnitsCredit points:6;Coordinator(s):Antony GrayLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Arts, Business, Law and Education OfficeBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Society and CultureAvailability:Semester 1;Semester 2;Location:UWA (Perth);Albany;"
PACM2202,Communication in Practice,"Type:UnitsCredit points:6;Coordinator(s):Antony GrayLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Arts, Business, Law and Education OfficeBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level2Area of knowledge:Society and CultureAvailability:Semester 1;Location:UWA (Perth);"
PAED4401,Research Conduct and Ethics,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Sunalene DevadasonLevel of study:Undergraduate;Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 2;Location:Online;
PAED4406,"Nutrition, Lactation and Gastrointestinal Disease",Type:UnitsCredit points:6;Coordinator(s):Professor Karen Simmer and Dr Gemma McLeodLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 1;Location:Online;
PAED4407,Neonatal Surgery,Type:UnitsCredit points:6;Coordinator(s):Clinical Associate Professor Shripada RaoLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 2;Location:Online;
PAED4408,Neonatal Infections and Immunology,Type:UnitsCredit points:6;Coordinator(s):Clinical Associate Professor Rolland KohanLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 2;Location:Online;
PAED4409,Evidence-based Medicine,Type:UnitsCredit points:6;Coordinator(s):Clinical Associate Professor Shripada RaoLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 1;Location:Online;
PAED4410,Neonatal Respiration and Ventilation,Type:UnitsCredit points:6;Coordinator(s):Associate Professor Jane PillowLevel of study:Postgraduate;Faculty:Health and Medical SciencesSchool:Medical SchoolAvailability:Semester 2;Location:Online;
